titulo,precio,ambientes,banos,metros,zona,ciudad,fecha_scraping,precio_m2
Casa Venta Adrogué Con Pileta Climatizada Quincho,230000,3,2,131,GBA Sur,Almirante Brown,2025-12-17,1756
Chalet Impecable De 4 Dormitorios C/piscina.,260000,5,3,268,GBA Sur,Almirante Brown,2025-12-17,970
Casa - Adrogue,275000,5,2,218,GBA Sur,Almirante Brown,2025-12-17,1261
Casa Venta En Adrogue,300000,5,2,180,GBA Sur,Almirante Brown,2025-12-17,1667
Casa E. Ingles 7 Ambs. Pileta. Lote 44x26 J.marmol,385000,7,3,360,GBA Sur,Almirante Brown,2025-12-17,1069
"Casa - 5 Ambientes - Con Piscina, Jardín Y Cochera - Adrogue Chico - Venta",495000,5,2,238,GBA Sur,Almirante Brown,2025-12-17,2080
Casa A La Venta,675000,5,3,365,GBA Sur,Almirante Brown,2025-12-17,1849
Casa En Venta Adrogue Chico,1100000,5,3,335,GBA Sur,Almirante Brown,2025-12-17,3284
Casa De Primera Categoria En Venta Adrogue,1500000,7,7,629,GBA Sur,Almirante Brown,2025-12-17,2385
"Casa 3 O 4 Ambientes C/ Garage, A 10 Min De Caba. Combinación Ideal Entre Accesibilidad Y Potencial De Crecimiento.",25000,3,1,90,GBA Sur,Avellaneda,2025-12-17,278
Venta Casa 2 Ambientes Con Quincho En Wilde,52000,2,1,121,GBA Sur,Avellaneda,2025-12-17,430
Venta De Casa 3 Ambientes En Villa Dominico,53000,3,1,72,GBA Sur,Avellaneda,2025-12-17,736
Atención Inversor: Vivienda En Solier Y De La Peña A Reciclar Cerca De Av Mitre Y Av. Belgrano (wilde).,59000,3,2,110,GBA Sur,Avellaneda,2025-12-17,536
Casa En Venta En Wilde,60000,4,1,100,GBA Sur,Avellaneda,2025-12-17,600
Venta Casa 4 Ambientes Con Patio Y Terraza En Wilde,65000,4,2,64,GBA Sur,Avellaneda,2025-12-17,1016
"Venta Casa Remodelar,wilde,avellaneda,apto Credito",65000,3,1,80,GBA Sur,Avellaneda,2025-12-17,812
Casa Para Dos Familias Con Cochera En Villa Dominico,65000,6,2,246,GBA Sur,Avellaneda,2025-12-17,264
Venta De Casa 6 Ambientes Con Patio Y Parrilla En Wilde,68000,6,2,103,GBA Sur,Avellaneda,2025-12-17,660
Venta Casa 4 Ambientes Con Jardín En Villa Dominico,72000,4,1,91,GBA Sur,Avellaneda,2025-12-17,791
Venta Casa Tres Ambientes En Dock Sud Lote,74900,3,1,138,GBA Sur,Avellaneda,2025-12-17,543
Venta Casa 4 Ambientes Con Jardín Y Fondo Libre En Wilde,75000,4,1,77,GBA Sur,Avellaneda,2025-12-17,974
Venta Casa De 3 Ambientes Con Local En Wilde,75000,3,1,97,GBA Sur,Avellaneda,2025-12-17,773
Venta Casa 3 Ambientes Con Cochera En Sarandi,75000,3,1,76,GBA Sur,Avellaneda,2025-12-17,987
Venta De Casa 5 Ambientes Con Cochera Y Local En  Sarandí,77000,5,1,259,GBA Sur,Avellaneda,2025-12-17,297
"Venta Casa 3 Ambientes Con Local, Patio Y Cochera En Villa Dominico",78000,3,1,104,GBA Sur,Avellaneda,2025-12-17,750
Venta Casa Para Dos Familias De 4 Ambientes Con Cochera En Wilde,85000,4,2,176,GBA Sur,Avellaneda,2025-12-17,483
Venta De Casa Con Cochera Y Terraza En Wilde,85000,4,2,127,GBA Sur,Avellaneda,2025-12-17,669
Venta Casa En Avellaneda  Avenida Roca A Reciclar,87000,4,2,215,GBA Sur,Avellaneda,2025-12-17,405
Venta Casa 5 Ambientes Con Cochera En Wilde,98000,5,2,130,GBA Sur,Avellaneda,2025-12-17,754
Casa Triplex 4 Ambientes 3 Baños Garage 286m2 Terraza Balcon Cerca Alto Avellaneda Luminoso Parrilla Hogar A Leña Aire Acondicionado Tiro Balanceado Alarma Camaras Sobre Avenida,99999,4,3,286,GBA Sur,Avellaneda,2025-12-17,350
Venta Casa 3 Ambientes En Avellaneda,100000,3,1,95,GBA Sur,Avellaneda,2025-12-17,1053
Casa En Venta Villa Dominico Avellaneda Apto Banco,110000,3,2,200,GBA Sur,Avellaneda,2025-12-17,550
Venta Casa  3 Ambientes Con Cochera Y Patio En Wilde,122000,4,2,183,GBA Sur,Avellaneda,2025-12-17,667
Venta Casa 4 Ambientes Con Cochera En Crucecita,130000,4,2,180,GBA Sur,Avellaneda,2025-12-17,722
Casa 2/3 Familias. Patio. Terraza. Cochera. Gerli,135000,6,3,283,GBA Sur,Avellaneda,2025-12-17,477
Venta Casa 4 Ambientes Con Cochera Y Jardín En Gerli,140000,4,3,190,GBA Sur,Avellaneda,2025-12-17,737
"Venta De Casa 4 Ambientes En Wilde, Avellaneda.",140000,4,2,108,GBA Sur,Avellaneda,2025-12-17,1296
Venta De Casa De 5 Ambientes Con Cochera Y Quincho En Wilde,150000,5,2,196,GBA Sur,Avellaneda,2025-12-17,765
Casa 5 Ambientes En  Avellaneda - Piñeyro-,155000,5,2,160,GBA Sur,Avellaneda,2025-12-17,969
Venta Casa De 6 Ambientes Con Cochera Y Quincho En Sarandi - ¡oportunidad!,164000,6,4,207,GBA Sur,Avellaneda,2025-12-17,792
Venta De Casa 3 Ambientes Con Cochera En Wilde,165000,3,2,133,GBA Sur,Avellaneda,2025-12-17,1241
Venta Casa De 4 Ambientes Con Cochera Y Jardín En Villa Dominico,165000,4,2,123,GBA Sur,Avellaneda,2025-12-17,1341
Venta De Casa Para Dos Familias Con Cochera Y Local Comercial En Wilde,168000,4,3,158,GBA Sur,Avellaneda,2025-12-17,1063
Venta Casa 6 Ambientes Con Cochera Y Quincho En Avellaneda,169000,6,2,133,GBA Sur,Avellaneda,2025-12-17,1271
Venta De Casa De 4 Ambientes Con Cochera Y Quincho En Sarandi,175000,4,3,215,GBA Sur,Avellaneda,2025-12-17,814
Venta Casa 5 Ambientes Con Cochera Y Jardín En Wilde,180000,5,2,200,GBA Sur,Avellaneda,2025-12-17,900
"Casa En Excelente Estado Lista Para Habitar. Con Quincho, Pileta, Parrilla",185000,3,2,170,GBA Sur,Avellaneda,2025-12-17,1088
Venta De Casa 5 Ambientes Con Cochera Y Patio En Wilde,185000,5,3,230,GBA Sur,Avellaneda,2025-12-17,804
Venta Casa A Reciclar O Lote Excelente Ubicación,195000,5,1,198,GBA Sur,Avellaneda,2025-12-17,985
Venta De Casa De 6 Ambientes Con Cochera Y Piscina En Sarandí,220000,6,4,277,GBA Sur,Avellaneda,2025-12-17,794
Venta Casa De 3 Ambientes Con Quincho Y Piscina En Gerli,225000,3,2,143,GBA Sur,Avellaneda,2025-12-17,1573
Venta Casa 4 Ambientes Con Piscina En Wilde,230000,4,2,150,GBA Sur,Avellaneda,2025-12-17,1533
Venta De Casa 4 Ambientes Con Cochera Y Fondo Libre En Wilde,250000,4,2,173,GBA Sur,Avellaneda,2025-12-17,1445
Venta Casa 5 Ambientes Con Piscina En Sarandí,270000,5,3,211,GBA Sur,Avellaneda,2025-12-17,1280
Venta Hermosa Casa Con Cochera Patio Y Parrilla,290000,7,3,258,GBA Sur,Avellaneda,2025-12-17,1124
Oportunidad    !!!!!!casa En Venta Lote De 10x27 A Una Cuadra De Avenida Vergara,40000,4,1,90,GBA Sur,Berazategui,2025-12-17,444
"Casa Reciclada Con Escritura Y Planos ,  Oportunidad Permuta O Venta , Apta Credito",65000,3,1,80,GBA Sur,Berazategui,2025-12-17,812
Casa En Venta - Gutiérrez,70000,3,1,78,GBA Sur,Berazategui,2025-12-17,897
Casa 3 Ambientes  Berazategui Gran Terreno,75000,3,1,65,GBA Sur,Berazategui,2025-12-17,1154
Chalet,85000,2,1,105,GBA Sur,Berazategui,2025-12-17,810
Venta Casa 3 Ambientes Con Cochera Y Jardin En El Pato,95000,3,2,96,GBA Sur,Berazategui,2025-12-17,990
Venta De Casa De 3 Ambientes Con Piscina En Centro Agricola El Pato,110000,3,2,80,GBA Sur,Berazategui,2025-12-17,1375
Casa En Venta  - Berazategui- Sobre Av  Nestor Kirchner Ideal 2 Familias,119000,5,2,185,GBA Sur,Berazategui,2025-12-17,643
Casa Tipo Duplex En Venta 4 Ambientes En Berazategui,130000,4,2,182,GBA Sur,Berazategui,2025-12-17,714
Casa El Pato Pileta Jardín Luminoso Acceso Autopista Zona Segura Arbol Silencioso Zona Sur Venta Permuta Hipoteca Particular Autopista Quinta 3 Dormitorios 4 Baños Berazategui Parquecocheragas Natural,149999,7,4,278,GBA Sur,Berazategui,2025-12-17,540
Casa En Venta En Berazategui - 4 Ambientes Con Pileta. Apto Credito!,170000,4,2,208,GBA Sur,Berazategui,2025-12-17,817
Casa En Venta Country Club El Pato. Apta Credito !,180000,5,1,98,GBA Sur,Berazategui,2025-12-17,1837
"Casa Nueva A Estrenar: 3 Dormitorios, Iluminación Excepcional Y Funcionalidad Total  Descripción:  ¡descubrí La Casa De Tus Sueños! Esta Propiedad A Estrenar Combina Un Diseño Moderno Con Materiales D",189000,7,3,130,GBA Sur,Berazategui,2025-12-17,1454
Venta De Casa 3 Ambientes Con Jardín En Country El Carmen Hudson,200000,3,1,90,GBA Sur,Berazategui,2025-12-17,2222
Casa En Venta 4 Ambientes En Barrio Cerrado Federico 1,225000,4,2,140,GBA Sur,Berazategui,2025-12-17,1607
Venta De Casa De 5 Ambientes Con Jardín En La Reserva De Hudson,235000,5,2,174,GBA Sur,Berazategui,2025-12-17,1351
Venta Casa De 3 Dormitorios Con Piscina En Fincas De Hudson,310000,4,2,128,GBA Sur,Berazategui,2025-12-17,2422
"Vende, Casa, Barrio Privado Los Troncos, Berazategui",329000,4,2,145,GBA Sur,Berazategui,2025-12-17,2269
"Casa De 4 Ambientes En Una Planta Y Pileta En Los Ombúes, Hudson. Apto Crédito.",340000,5,3,219,GBA Sur,Berazategui,2025-12-17,1553
"Casa En Venta En Barrio Las Acacias, Hudson Con Pileta",346000,6,2,205,GBA Sur,Berazategui,2025-12-17,1688
Casa En  Venta  Altos De Hudson  1 Berazategui Con Piscina,350000,5,2,155,GBA Sur,Berazategui,2025-12-17,2258
Casa En Venta - Fincas De Iraola 2,369000,5,2,200,GBA Sur,Berazategui,2025-12-17,1845
Casa En Venta En Hudson Magallanes A La Laguna Con 3 Dormitorios,390000,4,2,171,GBA Sur,Berazategui,2025-12-17,2281
Casa En Venta De 5 Ambientes En San Juan Chico Hudson Berazategui,395000,5,2,227,GBA Sur,Berazategui,2025-12-17,1740
Casa En Obra De 5 Ambientes En San Juan Chico Hudson Berazategui,425000,5,3,188,GBA Sur,Berazategui,2025-12-17,2261
"Venta, Casa, Fincas De Iraola Ii",455000,6,2,260,GBA Sur,Berazategui,2025-12-17,1750
Casa A La Venta Fincas De Iraola Sobre Lote Central,460000,6,2,285,GBA Sur,Berazategui,2025-12-17,1614
Casa En Venta 9 Ambientes Abril Club De Campo,495000,9,3,234,GBA Sur,Berazategui,2025-12-17,2115
Casa En Venta 4 Ambientes  Greenville Polo Hudson,500000,4,2,150,GBA Sur,Berazategui,2025-12-17,3333
Casa En Venta  De 4 Ambientes En Club De Campo Abril Hudson Berazategui,550000,4,3,228,GBA Sur,Berazategui,2025-12-17,2412
Abril Club De Campo,585000,5,2,342,GBA Sur,Berazategui,2025-12-17,1711
Casa En Venta 6 Ambientes Greenville Hudson A Estrenar Con Piscina,590000,6,4,292,GBA Sur,Berazategui,2025-12-17,2021
"Casa En Venta 5 Ambientes En Puerto Nizuc, Guillermo  Hudson , Berazategui",595000,5,4,266,GBA Sur,Berazategui,2025-12-17,2237
"Casa En Venta De Cuatro Ambientes Con Piscina Y Galería Cerrada En Abril Country Club, Hudson.",660000,4,3,239,GBA Sur,Berazategui,2025-12-17,2762
Casa En Venta En Abril Club De Campo 4 Dormitorios Hudson Berazategui,750000,6,4,386,GBA Sur,Berazategui,2025-12-17,1943
"Casa En Venta Apta Credito De Cinco Ambientes En El Barrio Las Golondrinas, Guillermo Hudson",780000,6,3,355,GBA Sur,Berazategui,2025-12-17,2197
Casa En Venta En Greenville Hudson Berazategui,850000,4,3,269,GBA Sur,Berazategui,2025-12-17,3160
"Casa En Venta De Cuatro Dormitorios Con Piscina En Abril Country Club, Hudson.",850000,5,4,292,GBA Sur,Berazategui,2025-12-17,2911
Casa En Venta En Abril Club De Campo Con Fondo A Golf Hudson Berazategui,850000,4,3,375,GBA Sur,Berazategui,2025-12-17,2267
"Casa En Venta De Cuatro Ambientes Con Amplio Parque En Abril Club De Campo, Hudson",850000,5,3,454,GBA Sur,Berazategui,2025-12-17,1872
"Casa En Venta De Estilo Moderno De 7 Ambientes Con Piscina, Fondo Al Polo  En Greenville.",990000,6,3,467,GBA Sur,Berazategui,2025-12-17,2120
Casa En Venta En Abril Hudson Berazategui,1200000,8,4,414,GBA Sur,Berazategui,2025-12-17,2899
Casa En Venta En Greenville Polo & Resort,1200000,5,5,430,GBA Sur,Berazategui,2025-12-17,2791
"Casa En Venta De 4 Dormitorios En Suite  Con Fondo Al Lago En Abril Club De Campo, Guillermo Hudson",1300000,6,5,528,GBA Sur,Berazategui,2025-12-17,2462
"Casa Estilo Frances 6 Ambientes En Venta En Club De Campo Abril, Hudson, Berazategui-apto Credito",1500000,6,5,542,GBA Sur,Berazategui,2025-12-17,2768
Casa  En Venta En Greenville  De 7 Ambientes Con Pileta Con Detalles De Categoria !,1550000,7,3,653,GBA Sur,Berazategui,2025-12-17,2374
Casa Estilo Francés En Abril Club De Campo Con Vista A Golf-hudson.,2200000,14,7,606,GBA Sur,Berazategui,2025-12-17,3630
"Casa 3 Ambientes 122m2 Cancha Paddle, Futbol, Pileta, En Club Csis",27000,3,1,52,GBA Sur,Esteban Echeverria,2025-12-17,519
Venta Casa 3 Amb En Luis Guillón Jardín Y Cochera,80000,3,1,75,GBA Sur,Esteban Echeverria,2025-12-17,1067
Casa En Venta En Luis Guillon Apta A Crédito,120000,3,1,75,GBA Sur,Esteban Echeverria,2025-12-17,1600
"Venado 1, Excelente Estado, Pileta Y Parrilla 3 Dormitorios",150000,7,2,179,GBA Sur,Esteban Echeverria,2025-12-17,838
Casa - Venta -  Barrio Cerrado Bell Barri,159000,4,3,100,GBA Sur,Esteban Echeverria,2025-12-17,1590
Hermosa Casa En Venta En Monte Grande,165000,4,3,150,GBA Sur,Esteban Echeverria,2025-12-17,1100
Venta - Casa - Barrio Santo Domingo - Canning / San Vicente,175000,6,2,197,GBA Sur,Esteban Echeverria,2025-12-17,888
Casa En Venta - Barrio Santo Domingo - San Vicente - Canning,179900,3,3,170,GBA Sur,Esteban Echeverria,2025-12-17,1058
Casa En Venta - Horizontes Al Sur - Canning,185000,4,3,170,GBA Sur,Esteban Echeverria,2025-12-17,1088
Venta Canning Barrio Cerrado Belleville Casa  De 3 Dormitorios Galeria Y Piscina,185000,4,4,140,GBA Sur,Esteban Echeverria,2025-12-17,1321
Casa Venta La Alameda Esteban Echeverría,195000,4,3,270,GBA Sur,Esteban Echeverria,2025-12-17,722
"Casa Moderna En El Rebenque, Canning | A Estrenar",210000,5,3,700,GBA Sur,Esteban Echeverria,2025-12-17,300
Casa Con Piscina En Monte Grande,215000,4,2,365,GBA Sur,Esteban Echeverria,2025-12-17,589
Casa En Venta En Campos De Echeverría,230000,4,4,220,GBA Sur,Esteban Echeverria,2025-12-17,1045
"Casa En Venta - Barrio La Alameda, Canning",235000,5,3,184,GBA Sur,Esteban Echeverria,2025-12-17,1277
Casa En Venta - Campos De Echeverria- Canning,240000,5,2,190,GBA Sur,Esteban Echeverria,2025-12-17,1263
Casa En  Venta Barrio Lagos De Canning,245000,4,2,765,GBA Sur,Esteban Echeverria,2025-12-17,320
"Casa A Estrenar En Barrio Lagos De Canning 2, Con 3 Dormitorios Y Escritorio Mas Piscina",250000,4,2,200,GBA Sur,Esteban Echeverria,2025-12-17,1250
Imponente Casa De Categoria En Venta!!!,255000,4,3,215,GBA Sur,Esteban Echeverria,2025-12-17,1186
Venta - Casa - Fondo A Laguna - Barrio Santo Domingo - Canning / San Vicente,260000,5,4,175,GBA Sur,Esteban Echeverria,2025-12-17,1486
Casa En Venta En Canning,265000,4,3,186,GBA Sur,Esteban Echeverria,2025-12-17,1425
Venta Casa 7 Ambientes Con Jardin En Echeverria Del Lago,275000,7,4,246,GBA Sur,Esteban Echeverria,2025-12-17,1118
Casa En Venta - Barrio Lagos De Canning,289000,4,3,188,GBA Sur,Esteban Echeverria,2025-12-17,1537
"Casa Venta/ Alquiler Santa Ines Canning, 4 Habitaciones. Excelente Calidad, Oportunidad!",295000,5,3,220,GBA Sur,Esteban Echeverria,2025-12-17,1341
5 Ambientes Pileta Quincho,295000,5,3,348,GBA Sur,Esteban Echeverria,2025-12-17,848
Casa A Estrenar Lagos De Canning - 5 Habitaciones Galería Y Piscina,310000,6,3,220,GBA Sur,Esteban Echeverria,2025-12-17,1409
"Casa En Venta - Barrio El Lauquen, Canning",318000,6,2,749,GBA Sur,Esteban Echeverria,2025-12-17,425
"Casa En Venta - Barrio La Horqueta De Echeverría, Canning Apto Credito",340000,4,3,190,GBA Sur,Esteban Echeverria,2025-12-17,1789
Dueño Vende. Casa En Venta A Estrenar. Barrio Canning Chico,375000,6,4,207,GBA Sur,Esteban Echeverria,2025-12-17,1812
"Casa En Venta En Canning Chico, Canning, Esteban Echeverria",375000,4,2,206,GBA Sur,Esteban Echeverria,2025-12-17,1820
Casa En Venta - Barrio Canning Chico,375000,4,4,206,GBA Sur,Esteban Echeverria,2025-12-17,1820
Venta Casa 4 Ambientes Pileta Lagos De Canning,390000,4,4,227,GBA Sur,Esteban Echeverria,2025-12-17,1718
Casa 6 Ambientes En Saint Thomas Sur - Canning,395000,6,2,176,GBA Sur,Esteban Echeverria,2025-12-17,2244
"Construcción Llave En Mano En Canning, Ezeiza Y Monte Grande",595000,5,4,300,GBA Sur,Esteban Echeverria,2025-12-17,1983
Casa En Venta En Saint Thomas Este Oeste - Canning,830000,5,5,380,GBA Sur,Esteban Echeverria,2025-12-17,2184
"Casa En Venta En Terralagos, Canning",850000,4,4,350,GBA Sur,Esteban Echeverria,2025-12-17,2429
Casa En Venta En Saint Thomas Este Canning,880000,5,4,330,GBA Sur,Esteban Echeverria,2025-12-17,2667
Casa En Venta - Saint Thomas Este - Canning,890000,6,5,400,GBA Sur,Esteban Echeverria,2025-12-17,2225
"Casa  En Venta En Terralagos, Canning",980000,6,4,351,GBA Sur,Esteban Echeverria,2025-12-17,2792
"Casa Exclusiva En Venta Saint Thomas Este Oeste, Canning",1111111,9,4,431,GBA Sur,Esteban Echeverria,2025-12-17,2578
Casa En Venta En Saint Thomas Norte Sur - Canning,1550000,7,5,428,GBA Sur,Esteban Echeverria,2025-12-17,3621
Casa Venta Y Alquiler Saint Thomas Este,3000000,8,6,700,GBA Sur,Esteban Echeverria,2025-12-17,4286
Oportunidad Casa En Barrio Cerrado Laguna Azul Ezeiza,38000,3,1,108,GBA Sur,Ezeiza,2025-12-17,352
Casa Barrio Laguna Azul Ezeiza Pileta Apto Credito,97999,3,1,76,GBA Sur,Ezeiza,2025-12-17,1289
"Vendo Dueño Directo, Casa En Barrio Cerrado Las Fuentes, Tristán Suárez (ezeiza).",115000,5,2,160,GBA Sur,Ezeiza,2025-12-17,719
Venta De Casa Cuatro Ambientes En Laguna Azul,119999,4,2,170,GBA Sur,Ezeiza,2025-12-17,706
Venta De Casa En Barrio Cerrado Laguna Azul,119999,3,1,125,GBA Sur,Ezeiza,2025-12-17,960
Venta De Casa 4 Ambientes En Barrio Laguna Azul,124999,4,1,60,GBA Sur,Ezeiza,2025-12-17,2083
Venta Duplex Canning 2 Dormitorios,130000,3,1,94,GBA Sur,Ezeiza,2025-12-17,1383
Venta Casa 4 Ambientes Sobre Doble Lote De 360m2,149999,4,1,180,GBA Sur,Ezeiza,2025-12-17,833
Casa 3 Ambientes En Venta En El Trebol Con Pileta,150000,3,2,195,GBA Sur,Ezeiza,2025-12-17,769
Venta Casa Laguna Azul 4 Ambientes,150000,4,2,94,GBA Sur,Ezeiza,2025-12-17,1596
"Casa En Venta Barrio, San Simón, Canning, Ezeiza",197000,5,2,143,GBA Sur,Ezeiza,2025-12-17,1378
"Casa En Venta - Barrio San Simón, Canning",210000,5,2,160,GBA Sur,Ezeiza,2025-12-17,1312
Casa En Venta Barrio Los Talas Canning,230000,5,4,195,GBA Sur,Ezeiza,2025-12-17,1179
Casa En San Simon Canning (ezeiza),235000,5,3,148,GBA Sur,Ezeiza,2025-12-17,1588
Casa En Venta Barrio San Felipe Canning,239000,4,2,150,GBA Sur,Ezeiza,2025-12-17,1593
"Casa En Venta En Barrio San Felipe, Canning, Pileta",260000,5,2,139,GBA Sur,Ezeiza,2025-12-17,1871
Casa En Los Talas - 3 Dormitorios - Canning,265000,4,2,143,GBA Sur,Ezeiza,2025-12-17,1853
Venta Casa 5 Ambientes Barrio La Celia Ezeiza,269999,4,2,250,GBA Sur,Ezeiza,2025-12-17,1080
Casa Venta Barrio Links La Unión,270000,5,3,240,GBA Sur,Ezeiza,2025-12-17,1125
Casa En  Venta En Barrio Cerrado La Horqueta De Echeverria - Canning,305000,4,2,200,GBA Sur,Ezeiza,2025-12-17,1525
Casa Con Pileta Y Jardin A 20 Minutos Del Centro Axelente Accseso,320000,7,3,249,GBA Sur,Ezeiza,2025-12-17,1285
"Dueño Vende Casaquinta Tristán Suarez. Amplio Parque, Gran Arboleda, Frutales. Pileta. Ideal Para Vivir, A Sólo 40 Minutos De Caba.",340000,5,3,252,GBA Sur,Ezeiza,2025-12-17,1349
Venta Casa Moderna Excelente Ubicación /con Opción  Permuta Por Casa En Barrio Cerrado Similares Características Canning. Dueño Directo.,350000,3,3,260,GBA Sur,Ezeiza,2025-12-17,1346
Venta Casa 4 Amb Pileta Lote Al Agua En Barrio Los Talas Canning,350000,4,2,270,GBA Sur,Ezeiza,2025-12-17,1296
"Terralagos, Oportunidad Casa A Estrenar.",440000,5,3,200,GBA Sur,Ezeiza,2025-12-17,2200
"Dueño Vende Casa Estilo Frances El Principado Nautico San Vicente- Zona Sur - 4 Dormitorios Y 4 Baños ,  Vista A Laguna, Buen Aceso Autopista, Calidad Y Buen Gusto.colegio Grill, Totalmente Amueblada",440000,9,4,300,GBA Sur,Ezeiza,2025-12-17,1467
"Casa En Venta En Canning, Terralagos",480000,4,2,251,GBA Sur,Ezeiza,2025-12-17,1912
"Casa Venta Terralagos 3 Dormitorios, Con Piscina.",530000,4,3,250,GBA Sur,Ezeiza,2025-12-17,2120
Casa En Venta En Terralagos - 5 Ambientes - Con Pileta,540000,5,3,195,GBA Sur,Ezeiza,2025-12-17,2769
"Casa De 5 Ambientes,detalles De Categoría,en La Providencia Resort & Country Club. Canning, Ezeiza.",550000,5,2,400,GBA Sur,Ezeiza,2025-12-17,1375
Casa Venta  Terralagos Canning,550000,5,2,310,GBA Sur,Ezeiza,2025-12-17,1774
Casa Terralagos Dueño Directo,590000,7,4,300,GBA Sur,Ezeiza,2025-12-17,1967
Venta Casa  Barrio Cerrado La Deseada Ezeiza,599999,7,3,230,GBA Sur,Ezeiza,2025-12-17,2609
Casa Venta Terralagos Canning,650000,6,2,350,GBA Sur,Ezeiza,2025-12-17,1857
"Venta Dueño Directo - Casa A Estrenar Moderna 5 Ambientes Barrio Privado Terralagos, Canning",690000,5,5,310,GBA Sur,Ezeiza,2025-12-17,2226
Casa En Venta 7 Ambientes A Nuevo En Terralagos,820000,7,3,325,GBA Sur,Ezeiza,2025-12-17,2523
"Casa En Venta En Terralagos,canning.",870000,5,6,290,GBA Sur,Ezeiza,2025-12-17,3000
Casa En Venta En Terralagos,920000,6,6,372,GBA Sur,Ezeiza,2025-12-17,2473
"Casa En  Venta En Terralagos,canning.",1290000,6,7,460,GBA Sur,Ezeiza,2025-12-17,2804
Casa Venta Y Alquiler Terralagos Canning,1500000,7,5,440,GBA Sur,Ezeiza,2025-12-17,3409
Casa En Venta Los Hornos Reciclada 2 Dormitorios,47500,3,1,50,GBA Sur,La Plata,2025-12-17,950
"Casa Con Departamento Independiente En Venta, La Plata 29 Y",49000,4,1,100,GBA Sur,La Plata,2025-12-17,490
Venta Casa 4 Ambientes Con Garage Sobre Lote Propio En Tolosa,75000,4,1,133,GBA Sur,La Plata,2025-12-17,564
Casa En  Villa Elisa. El Rincón.,87000,5,2,200,GBA Sur,La Plata,2025-12-17,435
Casa En Barrio Cerrado. 2 Dormitorios.  143 Entre 515 Y 517,89000,3,1,65,GBA Sur,La Plata,2025-12-17,1369
Casa A La Venta Gonnet 2 Dormitorios,95000,3,1,80,GBA Sur,La Plata,2025-12-17,1188
Casa En Venta 28 E/ 69 Y 70 2 Dormitorios 2 Baños Y Cochera,115000,3,2,100,GBA Sur,La Plata,2025-12-17,1150
Casa En Venta En Villa Elisa Entre Caminos 21c 423 Bis Y 424,119000,6,2,135,GBA Sur,La Plata,2025-12-17,881
Casa En Venta La Plata,120000,4,2,157,GBA Sur,La Plata,2025-12-17,764
Casa En Venta 3 Dormitorios Ringuelet,124900,5,2,161,GBA Sur,La Plata,2025-12-17,776
Casa En Venta En Villa Elisa,125000,6,4,210,GBA Sur,La Plata,2025-12-17,595
Casa En Venta De 3 Dormitorios En City Bell,138000,5,1,92,GBA Sur,La Plata,2025-12-17,1500
"Casa Estilo Campo A Pocos Minutos Del Centro, Con Fácil Acceso A Todas Las Salidas De La Plata",140000,6,2,120,GBA Sur,La Plata,2025-12-17,1167
Casa En Venta De 3 Dormitorios Con Pileta,145000,3,2,132,GBA Sur,La Plata,2025-12-17,1098
Casa - City Bell,147000,4,1,110,GBA Sur,La Plata,2025-12-17,1336
"Casa En Venta El El Rincón, Villa Elisa",149000,2,1,136,GBA Sur,La Plata,2025-12-17,1096
Casa En Venta En La Plata 3 Dormitorios,150000,4,1,140,GBA Sur,La Plata,2025-12-17,1071
"Dueño Directo, Sin Comisión. Dúplex Premium En Venta En City Bell: Jardín Privado, Parrilla, Cochera, Sum, Pileta, Orientación Norte, Excelente Ubicación, Expensas Bajas. ¡entrega Inmediata!",160000,3,2,97,GBA Sur,La Plata,2025-12-17,1649
Casa En Venta 3 Dormitorios En Tolosa.,160000,5,3,172,GBA Sur,La Plata,2025-12-17,930
10 E/42y43,160000,9,1,209,GBA Sur,La Plata,2025-12-17,766
Casa En Venta En City Bell La Plata Con Parque Y Pileta,175000,3,2,131,GBA Sur,La Plata,2025-12-17,1336
Casa En Venta En La Plata De 3 Dormitorios,180000,7,2,209,GBA Sur,La Plata,2025-12-17,861
Los Talas Montevideo Esq 79 Venta Casa C/ Pileta,189500,4,1,139,GBA Sur,La Plata,2025-12-17,1363
426 Esq. 9,200000,8,3,253,GBA Sur,La Plata,2025-12-17,791
"Casa En Venta, 4 Dormitorios, 3 Baños, Gonnet, Republica De Los Niños",219000,5,2,145,GBA Sur,La Plata,2025-12-17,1510
"Casa En Venta, La Plata, Estilo Tudor",225000,2,2,176,GBA Sur,La Plata,2025-12-17,1278
Casa Duplex En Venta En Barrio Quimilar,226000,6,2,128,GBA Sur,La Plata,2025-12-17,1766
Casa En Venta En El Barrio El Rodeo Desarrollada En Una Planta Con Tres Dormitorios Y Gran Parque,227000,5,2,214,GBA Sur,La Plata,2025-12-17,1061
Casa En Venta En El Quimilar A Estrenar De 3 Dormitorios,230000,5,1,140,GBA Sur,La Plata,2025-12-17,1643
Casa En Venta En City Bell,248000,4,3,160,GBA Sur,La Plata,2025-12-17,1550
Casa En Venta La Plata San Patricio Ii,250000,4,3,152,GBA Sur,La Plata,2025-12-17,1645
San Patricio 2 (141 E/ 515 Y 517),250000,4,2,152,GBA Sur,La Plata,2025-12-17,1645
Casa En Venta En La Plata,270000,7,4,350,GBA Sur,La Plata,2025-12-17,771
